Date,NVDA.O (TRDPRC_1),JPM (TRDPRC_1),GS (TRDPRC_1),AAPL.O (TRDPRC_1),MSFT.O (TRDPRC_1),TSLA.O (TRDPRC_1),META.O (TRDPRC_1),GOOGL.O (TRDPRC_1),BLK (TRDPRC_1),BX (TRDPRC_1),TSM (TRDPRC_1),XAU= (BID),AMZN.O (TRDPRC_1),WMT (TRDPRC_1),COST.O (TRDPRC_1),NKE (TRDPRC_1),PFE (TRDPRC_1),TSN (TRDPRC_1),SPY (TRDPRC_1),F (TRDPRC_1)
,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close
28/5/2020,8.49,99.86,201.22,79.56,181.4,53.72,225.46,70.91,536.84,56.66,50.28,1718.504,120.06,41.23,294.95,98.46,36.19,62.66,302.97,5.49
27/5/2020,8.53,101.37,209.66,79.53,181.81,54.68,229.14,71.01,536.4,56.46,51.74,1708.8744,120.52,40.83,291.57,99.87,35.46,62.75,303.53,5.66
26/5/2020,8.72,95.82,196.06,79.18,181.57,54.59,232.2,71.07,523.63,56.21,50.82,1711.2485,121.09,41.29,290.42,96.62,35.54,61.64,299.08,5.48
22/5/2020,9.03,89.47,179.93,79.72,183.51,54.46,234.91,70.66,513.3,53.95,49.8,1734.07,121.84,41.44,288.16,93.75,35.55,59.19,295.44,5.3
21/5/2020,8.78,90.17,180.1,79.21,183.43,55.17,231.39,70.34,508.51,53.61,50.75,1725.2075,122.34,41.66,287.72,94.26,35.32,59.25,294.88,5.28
20/5/2020,8.97,91.33,181.44,79.81,185.66,54.37,229.97,70.46,508.74,54.26,51.84,1748.9836,124.9,41.82,290.52,92.95,35.67,60.65,296.93,5.15
19/5/2020,8.81,88.67,177.83,78.28,183.63,53.87,216.88,68.72,501.2,52.86,50.81,1743.8083,122.47,41.65,290.25,91.51,35.72,58.36,291.97,4.97
18/5/2020,8.75,90.45,181.88,78.74,184.91,54.24,213.19,69.26,516.43,53.57,51.87,1732.0699,121.31,42.55,288.47,91.04,36.09,60.83,295,4.98
15/5/2020,8.49,85.9,171.87,76.93,183.16,53.28,210.88,68.65,513.73,51.07,49.8,1741,120.49,41.98,285.09,86.99,35.79,58.21,286.28,4.6
14/5/2020,8.03,87.52,174.45,77.39,180.53,53.56,206.81,67.84,498.2,50.6,52.1,1729.2729,119.44,41.14,285.59,86.55,35.95,59.16,284.97,4.59
13/5/2020,7.78,84.03,171.8,76.91,179.75,52.73,205.1,67.42,485.8,50.12,50.92,1715.2899,118.4,41.24,287.88,86.02,35.12,58.12,281.6,4.43
12/5/2020,7.8,87.03,177.21,77.85,182.51,53.96,210.1,68.76,454.44,52.47,51.1,1702.1411,117.85,41.26,290.45,88.26,35.42,60.08,286.67,4.67
11/5/2020,8.07,89.97,183.16,78.75,186.74,54.09,213.18,70.18,493.11,53.16,52.4,1695.9811,120.45,41.22,295.68,90.93,36.12,60.76,292.5,4.8
08/5/2020,7.81,92.7,185.39,77.53,184.68,54.63,212.35,69.22,498.78,52.87,52.91,1700.65,118.98,40.98,291.5,90.46,35.28,60.39,292.44,4.92
07/5/2020,7.62,91.21,182.32,75.94,183.6,52,211.26,68.46,497.39,52.79,52.33,1717.6899,118.38,40.63,290.61,88.56,35.04,57.26,287.68,4.57
06/5/2020,7.44,90.27,176.92,75.16,182.54,52.17,208.47,67.27,483.4,51.19,52.13,1685.6268,117.56,41.1,294.31,88.44,36.51,54.78,284.25,4.57
05/5/2020,7.34,92,178.3,74.39,180.76,51.21,207.07,67.45,485.49,50.66,51.71,1705.9637,115.89,41.58,293.39,87.2,36.51,56.99,286.19,4.66
04/5/2020,7.28,92.14,176.03,73.29,178.84,50.75,205.26,66.14,481.51,49.45,52.15,1701.4399,115.8,41.23,290.12,85.75,35.66,55.32,283.57,4.56
01/5/2020,7.07,93.25,177.1,72.27,174.57,46.75,202.27,65.87,484.16,50.42,51.1,1699.1212,114.3,40.97,287.67,85.54,35.68,60.01,282.79,4.62
30/4/2020,7.31,95.76,183.42,73.45,179.21,52.13,204.71,67.33,502.04,52.24,53.13,1680.09,123.7,40.52,288.7,87.18,36.36,62.19,290.48,4.78
29/4/2020,7.46,97.86,190.03,71.93,177.43,53.37,194.19,67.11,511.39,54.12,54.48,1711.2502,118.64,41.2,292.6,88.07,36.14,63.3,293.21,4.93
28/4/2020,7.28,95.29,187.01,69.64,169.81,51.27,182.91,61.63,497.77,51.4,52.76,1707.5066,115.7,42.67,290.56,88.8,35.94,62.8,285.73,5.05
27/4/2020,7.43,94.62,183.54,70.79,174.05,53.25,187.5,63.54,496.65,51.39,53.51,1714.2019,118.8,42.77,294.21,89.37,36.33,59.68,287.05,4.85
24/4/2020,7.24,90.71,177,70.74,174.55,48.34,190.07,63.83,475.14,48.43,52.73,1727.43,120.51,43.15,295.89,88.37,35.43,58.98,282.97,4.57
23/4/2020,7.1,89.39,175.05,68.76,171.42,47.04,185.13,63.56,471.2,48.43,52.64,1731.33,119.97,42.84,290.99,87.35,34.78,60.9,279.08,4.59
22/4/2020,7.15,89.34,175.98,69.03,173.52,48.81,182.28,62.92,481,46.33,52.95,1713.451,118.17,43.86,294.82,88.77,34.36,59.92,279.1,4.48
21/4/2020,6.74,89.05,173.81,67.09,167.82,45.78,170.8,60.61,474.37,45.5,51.37,1685.7231,116.41,43.07,287.11,85.2,33.77,61.91,273.04,4.48
20/4/2020,7.18,91.71,180.4,69.23,175.06,49.76,178.24,63.06,470.8,48.18,52.59,1692.9242,119.68,43.28,297.35,87.9,34.2,63.86,281.59,4.67
17/4/2020,7.31,95.18,183.49,70.7,178.6,50.26,179.24,63.95,476.87,50.01,53.69,1684.1899,118.75,44.04,302.92,89.91,34.99,62.34,286.64,4.8
16/4/2020,7.37,87.33,177.04,71.67,177.04,49.68,176.25,62.87,458.99,47.96,52.4,1717.6824,120.41,44.11,306.38,86.3,34.01,60.88,279.1,4.63
15/4/2020,7.02,90.79,178.52,71.11,171.88,48.66,176.97,62.87,443.07,45.5,49.66,1715.7102,115.38,42.92,295.63,85.04,34.1,60.15,277.76,4.72
14/4/2020,7.1,95.5,178.23,71.76,173.7,47.33,178.17,63.26,458.03,47.96,50.63,1727.7,114.17,43,299.31,87.47,34.54,61.41,283.79,4.96
13/4/2020,6.75,98.19,179.18,68.31,165.51,43.4,174.79,60.52,452.39,47.58,48.75,1714.0699,108.44,41.77,285.48,84.46,33.31,62.18,275.66,4.84
09/4/2020,6.57,102.76,184.26,67,165.14,38.2,175.19,60.33,471.42,49.17,48.33,1683.8199,102.14,40.6,285.85,86.79,33.55,60.94,278.2,5.04
08/4/2020,6.67,94.3,176.96,66.52,165.13,36.59,174.28,60.35,450.97,46.97,50.27,1645.77,102.15,40.61,291.53,85.3,32.8,58.41,274.03,4.72
07/4/2020,6.48,90.64,166.02,64.86,163.49,36.36,168.83,59.13,443.12,45.63,49.72,1648.4656,100.58,40.66,289.3,84.16,31.86,57.37,265.13,4.42
06/4/2020,6.71,89.46,158.23,65.62,165.27,34.42,165.55,59.16,449.52,46.57,49.97,1661.7017,99.88,42.02,290.72,84.63,32.77,56.45,264.86,4.25
03/4/2020,6.1,84.05,146.93,60.35,153.83,32,154.18,54.63,418.07,41.74,47.06,1616.45,95.33,39.83,275.03,78.86,31.89,53.82,248.19,3.98
02/4/2020,6.39,87.51,149.93,61.23,155.26,30.3,158.19,55.85,426.53,41.19,48.13,1612.4102,95.94,39.55,277.72,80.14,31.16,54.15,251.83,4.09
01/4/2020,6.08,84.36,145.29,60.23,152.11,32.1,159.6,55.1,409.54,40.8,46.51,1590.59,95.39,38.05,273.25,79.23,30.1,55.34,246.15,4.13
31/3/2020,6.59,90.03,154.59,63.57,157.71,34.93,166.8,58.1,439.97,45.57,47.79,1571.05,97.49,37.87,271.67,82.74,30.94,57.87,257.75,4.53
30/3/2020,6.64,93.5,159.62,63.7,160.23,33.48,165.95,57.32,455.35,47.28,47.82,1621.9293,98.2,38.4,277.38,85.38,30.97,59.15,261.65,4.72
27/3/2020,6.32,91.13,158.34,61.94,149.7,34.29,156.79,55.51,434.34,46.09,46.91,1617.5,95,36.53,270.91,83.23,29.29,58.59,253.42,4.87
26/3/2020,6.43,98.12,165.79,64.61,156.11,35.21,163.34,58.15,451.9,48,49.87,1628.974,97.77,36.61,278.51,84.3,30.1,61.23,261.2,4.93
25/3/2020,6.14,91.73,155.13,61.38,146.92,35.95,156.21,55.08,401.38,42.82,49,1613.2939,94.29,36.47,267.61,79.01,28.2,63.19,246.79,5.06
24/3/2020,6.23,88.43,153.6,61.72,148.34,33.67,160.98,56.5,371.7,39.92,48.87,1610.025,97,38.34,271.49,72.33,28.15,59.99,243.15,4.64
23/3/2020,5.32,79.03,134.97,56.09,135.98,28.95,148.1,52.71,327.42,36.04,45.26,1553.0649,95.14,38.09,272.06,62.8,27.01,57.6,222.95,3.76
20/3/2020,5.14,83.5,138.41,57.31,137.35,28.5,149.73,53.41,354.72,37.67,44.53,1497.64,92.3,37.99,276.71,67.45,27.5,53.62,228.8,4.06
19/3/2020,5.32,85.3,149.49,61.2,142.71,28.51,153.13,55.58,397.36,41.99,43.89,1469.8,94.05,39.82,290.82,70.34,28.84,54.21,240.51,4.19
18/3/2020,5.07,83.89,140.02,61.67,140.4,24.08,146.96,54.56,373.36,40.76,44.37,1486,91.5,40.86,292.99,68.04,30.68,44.18,240,4.22
17/3/2020,5.43,93.76,158.67,63.22,146.57,28.68,149.42,55.9,386.76,41.44,48.54,1528.275,90.39,39.75,292.5,69.84,30.49,47.86,252.8,4.7
16/3/2020,4.91,88.36,154.66,60.55,135.42,29.67,146.01,53.65,357.28,40.53,44.9,1513.91,84.46,35.59,269.82,66.79,28.61,45.05,239.85,4.7
13/3/2020,6.02,103.91,177.17,69.49,158.83,36.44,170.28,60.71,413.78,46.72,52.23,1529.3101,89.25,38.03,288.01,75.58,31.01,52.51,269.32,5.28
12/3/2020,5.41,88.05,150.68,62.06,139.06,37.37,154.47,55.58,386.22,40.06,48.69,1576.785,83.83,34.68,266.64,74.2,28.46,51.8,248.11,5.02
11/3/2020,6.16,95.96,171.89,68.86,153.63,42.28,170.24,60.55,430.97,47.35,52.24,1634.525,91.04,38.14,283.39,84,30.5,58.55,274.36,5.54
10/3/2020,6.53,100.7,184.35,71.33,160.92,43.02,178.19,63.76,459,50.64,54.51,1649.0699,94.59,39.93,294.8,88.3,32.79,62.76,288.42,5.87
09/3/2020,6.14,93.44,172.81,66.54,150.62,40.53,169.5,60.79,419.01,46.98,51.83,1679.6,90.03,39.05,287.73,84.11,32,60.88,274.23,5.54
06/3/2020,6.65,108.08,192.85,72.26,161.57,46.9,181.09,64.79,450.41,54.06,55.07,1673.85,95.05,39.08,296.65,88.36,33.2,64.65,297.46,6.09
05/3/2020,6.83,113.97,198.79,73.23,166.27,48.3,185.17,65.74,472.47,57.79,55.73,1670.3092,96.2,38.64,300.86,90.58,33.61,67.01,302.46,6.32
04/3/2020,7.11,119.85,208.74,75.69,170.55,49.97,191.76,69.08,495.31,58.1,57.08,1635.4479,98.79,38.92,305.6,93.79,34.51,70.39,312.86,6.64
03/3/2020,6.65,116.96,203.43,72.33,164.51,49.7,185.89,66.89,482.07,56.09,54.88,1639.4686,95.45,37.64,288.44,90.93,32.51,68.5,300.24,6.54
02/3/2020,6.91,121.52,209.47,74.7,172.79,49.57,196.44,69.32,487.94,56.03,55.98,1590.4301,97.7,38.63,294.55,92.68,33.06,70.54,309.09,6.75
28/2/2020,6.75,116.11,200.77,68.34,162.01,44.53,192.47,66.96,463.01,53.84,53.84,1584.74,94.19,35.89,267.87,89.38,31.68,67.83,296.26,6.53
27/2/2020,6.32,121.37,205.69,68.38,158.18,45.27,189.75,65.75,475.82,53.29,53.29,1641.95,94.22,36.8,279.3,88.55,32.33,69.19,297.51,6.54
26/2/2020,6.69,126.64,215.78,73.16,170.17,51.92,197.2,69.52,508.47,56,55.03,1639.5757,98.98,37.93,291.26,92,32.91,71.09,311.5,6.76
25/2/2020,6.55,126.26,217.61,72.02,168.07,53.33,196.77,69.32,506,56.47,53.86,1635.08,98.64,38.13,290.48,92.9,32.16,71.71,312.65,6.78
24/2/2020,6.83,132.16,224.54,74.55,170.89,55.59,200.72,70.99,528,58.56,54.12,1660.4226,100.46,38.77,298.82,95.91,32.87,75.59,322.42,7.1
21/2/2020,7.35,135.81,230.62,78.26,178.59,60.07,210.18,74.17,557,61.25,55.59,1643.316,104.8,39.53,306.76,100.25,33.86,77.83,333.48,7.4
20/2/2020,7.72,137.49,232.73,80.08,184.42,59.96,214.58,75.85,566.92,62.45,56.48,1619.4056,107.66,39.23,308.79,102.53,33.98,78.8,336.95,7.53
19/2/2020,7.87,137.49,237.33,80.91,187.28,61.16,217.49,76.24,572.07,62.76,57.64,1611.3447,108.51,39.23,307.78,102.46,34.34,77.83,338.34,7.51
18/2/2020,7.41,135.64,233.21,79.75,187.23,57.23,217.8,75.97,564.81,61.97,56.18,1601.665,107.78,39.88,306.85,102,34.43,80.15,336.73,7.56
14/2/2020,7.24,137.46,237.08,81.24,185.35,53.34,214.18,75.94,565.94,62.95,58.19,1584.3199,106.74,39.3,303.29,103.54,34.61,80.51,337.6,7.6
13/2/2020,6.77,137.88,238.35,81.22,183.71,53.6,213.14,75.67,568.55,62.94,59.33,1576.095,107.49,39.15,303.18,103.37,35.01,81.18,337.06,7.74
12/2/2020,6.81,138,238.65,81.8,184.71,51.15,210.76,75.93,572.48,62.85,59.63,1565.3267,108,38.62,300.25,103,35.78,80.36,337.42,7.73
11/2/2020,6.7,138,236.46,79.9,184.44,51.63,207.19,75.5,570.44,64.41,58.66,1567.42,107.54,38.47,296.02,100.02,36.11,80.99,335.26,7.6
10/2/2020,6.57,137.74,237.36,80.39,188.7,51.42,213.06,75.43,561.1,64.11,57.02,1571.9,106.7,38.42,298.98,100.02,35.84,81.58,334.68,7.56
07/2/2020,6.29,137.17,238,80.01,183.89,49.87,212.33,73.96,555.74,62.76,56.2,1569.9058,103.96,38.82,298.83,99.44,36.07,80.35,332.2,7.61
06/2/2020,6.36,137.61,241.82,81.3,183.63,49.93,210.85,73.8,554.67,64.21,58.02,1566.5601,102.51,38.77,295.95,100.27,36.27,79.77,333.98,7.74
05/2/2020,6.27,137.59,244.3,80.36,179.9,48.98,210.11,72.3,543.48,63.73,57.92,1556.405,101.99,38.94,294.37,100.54,36.18,84.11,332.86,7.8
04/2/2020,6.18,135.29,241.94,79.71,180.12,59.14,209.83,72.27,535.24,63.27,57.52,1552.26,102.48,38.42,290.51,101.38,35.73,83.89,329.06,8.61
03/2/2020,6.01,133.37,239.01,77.17,174.38,52,204.19,74.13,530.08,60.52,54.77,1576.05,100.21,38.09,287.75,99.27,35.56,83.27,324.12,8.42
31/1/2020,5.91,132.36,237.75,77.38,170.23,43.37,201.91,71.64,527.35,61.07,53.94,1589.8149,100.44,38.16,291.1,96.3,35.3,82.63,321.73,8.27
30/1/2020,6.15,135.89,244.13,80.97,172.78,42.72,209.53,72.71,539.69,61.11,55.8,1573.92,93.53,38.86,294.87,98.19,35.14,84.75,327.68,8.29
29/1/2020,6.14,134.23,240.12,81.08,168.04,38.73,223.23,72.83,536.49,62.65,57.19,1576.7175,92.9,38.63,294.97,99.84,35.62,84.41,326.62,8.31
28/1/2020,6.2,134.43,242.58,79.42,165.46,37.79,217.79,72.53,529.97,61.62,57.09,1565.86,92.66,38.87,296.18,100.41,36.15,84.57,326.89,8.42
27/1/2020,6,132.03,238.14,77.24,162.28,37.2,214.87,71.59,523.81,61.19,55.26,1581.65,91.42,38.62,294.85,100.24,38.07,84.15,323.5,8.34
24/1/2020,6.26,133.15,241.92,79.58,165.04,37.65,217.94,73.31,536.84,62.21,57.73,1570.365,93.08,38.12,295.86,102.03,37.75,85.93,328.77,8.44
23/1/2020,6.32,136.54,245.58,79.81,166.72,38.15,219.76,74.23,541.94,63.73,57.48,1563.025,94.23,38.6,298.11,103.02,38.59,87.96,331.72,8.57
22/1/2020,6.25,136.68,247.05,79.42,165.7,37.97,221.32,74.21,536.86,62.87,58.35,1558.62,94.37,38.7,297.17,104.49,38.1,87.61,331.34,8.59
21/1/2020,6.2,136.84,245.7,79.14,166.5,36.48,221.44,74.11,529.14,61.17,58.24,1557.73,94.6,38.53,298.48,104.58,38.24,87.47,331.3,8.64
17/1/2020,6.23,138.2,249.46,79.68,167.1,34.03,222.14,73.98,535.24,60.76,58.58,1556.2247,93.24,38.32,290.3,104.53,38.4,89.86,331.95,8.59
16/1/2020,6.22,137.25,249.72,78.81,166.17,34.23,221.77,72.51,535,60.15,58.75,1552.54,93.9,38.63,288.73,103.37,38.5,90.02,330.92,8.6
15/1/2020,6.14,136.72,245.21,77.83,163.18,34.57,221.15,71.96,530.26,58.23,58.39,1555.9351,93.1,38.43,286.62,102.79,38.55,90.79,328.19,8.62
14/1/2020,6.18,138.8,245.66,78.17,162.13,35.86,219.06,71.53,518.32,58.11,60.32,1546.1237,93.47,38.73,285.6,102.92,37.98,91.94,327.45,8.72
13/1/2020,6.3,137.2,245.21,79.24,163.28,34.99,221.91,72,523.11,58.43,60.06,1548.0518,94.56,38.63,285.72,102.16,37.36,93.46,327.95,8.67
10/1/2020,6.11,136.07,242.11,77.58,161.34,31.88,218.06,71.45,512.18,57.72,58.86,1562.033,94.16,38.79,283.21,100.9,37.43,91.92,325.71,8.68
09/1/2020,6.08,137.44,242.6,77.41,162.09,32.09,218.3,70.99,513.1,57.85,59.23,1552.2688,95.05,39.12,285.29,101.48,36.87,89.21,326.65,8.69
08/1/2020,6.01,136.94,237.76,75.8,160.09,32.81,215.22,70.25,507.1,56.74,58.75,1555.71,94.6,38.72,280.78,101.55,37.03,89.39,324.45,8.68
07/1/2020,6,135.88,235.49,74.6,157.58,31.27,213.06,69.76,507.22,55.9,58.32,1573.8876,95.34,38.85,277.6,101.78,36.73,88.84,322.73,8.68
06/1/2020,5.93,138.23,233.95,74.95,159.03,30.1,212.6,69.89,504,55.9,57.39,1565.8586,95.14,39.22,278.04,101.83,36.86,90.15,323.64,8.59
03/1/2020,5.9,138.34,231.58,74.36,158.62,29.53,208.67,68.08,503.57,56,58.06,1551.4027,93.75,39.3,277.96,101.92,36.9,90.58,322.41,8.64
02/1/2020,6,141.09,234.32,75.09,160.62,28.68,209.78,68.43,508.98,55.8,60.04,1528.85,94.9,39.65,277.73,102.2,37.1,89.97,324.87,8.84
31/12/2019,5.88,139.4,229.93,73.41,157.7,27.89,205.25,66.97,502.7,55.94,58.1,1517.01,92.39,39.61,280.05,101.31,37.14,91.04,321.86,8.73
30/12/2019,5.81,138.63,229.8,72.88,157.59,27.65,204.41,66.99,500.84,56,57.85,1515.123,92.34,39.8,281.21,100.8,36.88,90.34,321.08,8.68
27/12/2019,5.92,139.14,230.66,72.45,158.96,28.69,208.1,67.73,503.01,56.14,58.46,1510.4167,93.49,39.86,280.23,101.57,37.27,91.42,322.86,8.78
26/12/2019,5.98,139.04,231.21,72.48,158.67,28.73,207.79,68.12,503.24,56.3,58.25,1511.2979,93.44,39.84,281.77,100.71,37.33,91.3,322.94,8.87
24/12/2019,5.97,137.58,229.91,71.07,157.38,28.35,205.12,67.22,499.64,55.4,57.76,1498.81,89.46,39.84,280.34,100.14,37.24,91.15,321.23,8.88
23/12/2019,5.97,137.2,229.09,71,157.41,27.95,206.18,67.53,499.66,55.29,58.22,1485.27,89.65,39.68,279.47,100.04,37.27,91.39,321.22,8.86
20/12/2019,5.98,137.24,228.93,69.86,157.41,27.04,206.3,67.56,499.59,55.8,57.93,1477.9497,89.33,40.1,280.92,99.96,37.19,90.86,320.73,8.89
19/12/2019,5.89,137.35,229.94,70,155.71,26.94,206.06,67.82,502.34,55.75,57.96,1479.0472,89.61,40.03,279.85,101.15,36.94,89.74,320.9,8.83
18/12/2019,5.74,138.04,230.45,69.94,154.37,26.21,202.5,67.6,499.49,54.62,59.1,1475.1862,89.2,39.95,278.1,100.57,36.87,88.86,319.59,8.95
17/12/2019,5.71,138.18,231.15,70.1,154.69,25.27,198.39,67.74,502.29,54.58,59.23,1476.2,89.53,40.43,281.6,99.65,36.88,90.38,319.57,8.81
16/12/2019,5.63,137.34,228.04,69.97,155.53,25.43,197.92,68.03,502.05,54.53,58.54,1476.0013,88.46,40.18,279.65,98.81,37.1,89.95,319.5,8.81
13/12/2019,5.6,136.81,225,68.79,154.53,23.89,194.11,67.34,498.61,53.63,58.25,1475.5586,88.05,40.1,278.1,97.77,36.33,87.97,317.32,8.66
12/12/2019,5.6,138.02,226.05,67.86,153.24,23.98,196.75,67.42,502.12,54.17,58.61,1469.33,88.02,39.92,283.31,97.72,36.53,87.51,317.13,8.74
11/12/2019,5.43,134.18,221.19,67.69,151.7,23.51,202.26,67.21,493.91,54.92,55.9,1474.75,87.44,39.67,281.36,97.18,36.23,88.49,314.42,8.55
10/12/2019,5.35,134.5,221.88,67.12,151.13,23.26,200.87,67.14,494.03,54.41,54.52,1463.96,86.96,39.71,281.82,97.01,36.48,88.61,313.53,8.51
09/12/2019,5.3,134.41,221.81,66.73,151.36,22.64,201.34,67.15,497.07,54.14,54.46,1461.89,87.48,39.79,281.23,96.63,36.33,89.67,313.88,8.45
06/12/2019,5.3,135.04,224.61,67.68,151.75,22.39,201.05,66.97,495.76,53.92,54.94,1459.5071,87.58,39.93,281.03,97,36.3,89.45,314.87,8.46
05/12/2019,5.22,133.06,217.14,66.39,149.93,22.02,199.36,66.35,490.3,53.52,54.4,1475.6029,87.02,39.55,279.27,95.79,36.05,89.46,312.02,8.38
04/12/2019,5.24,132.34,215.94,65.44,149.85,22.2,198.71,65.95,486.69,53.1,53.18,1474.1,88.03,39.56,282.53,93.72,36.15,89.24,311.46,8.4
03/12/2019,5.19,129.78,212.24,64.86,149.31,22.41,198.82,64.74,485.76,53,52.78,1477.241,88.5,39.56,281.72,92.46,36.07,88.95,309.55,8.34
02/12/2019,5.23,131.47,217.64,66.04,149.55,22.32,199.7,64.44,489.7,52.9,52.98,1462.34,89.08,39.76,283.36,93.56,36.3,89.58,311.64,8.45
29/11/2019,5.42,131.76,221.35,66.81,151.38,22,201.64,65.2,494.91,54.22,53.09,1463.9,90.04,39.7,285.66,93.49,36.51,89.89,314.31,8.5
27/11/2019,5.46,132.06,222.95,66.96,152.32,22.09,202,65.61,494.21,54.24,53.89,1454.25,90.93,39.59,286.57,94.14,36.62,90.09,315.48,8.54
26/11/2019,5.42,131.67,222.45,66.07,152.03,21.93,198.97,65.65,490.89,53.36,53.63,1461.2,89.85,39.73,287.02,93.33,36.3,89.7,314.08,8.45
25/11/2019,5.53,131.49,222.75,66.59,151.23,22.42,199.79,65.28,491.86,52.47,53.76,1454.8738,88.69,39.64,284.94,92.9,36.67,88.63,313.37,8.44
22/11/2019,5.27,130.79,220.28,65.44,149.59,22.2,198.82,64.68,485,51.26,52.79,1462.04,87.29,39.79,285.18,93.34,36.33,86.41,310.96,8.34
21/11/2019,5.25,129.93,218.23,65.5,149.48,23.66,197.93,65.01,484.98,51.66,52.98,1464.15,86.74,39.95,286.1,92.16,35.78,88.53,310.27,8.17
20/11/2019,5.28,129.63,217.91,65.8,149.62,23.48,197.51,65.09,488.81,51.62,53.5,1471.1514,87.28,39.71,286.39,93.05,35.12,90.62,310.77,8.19
19/11/2019,5.2,130.58,220.04,66.57,150.39,23.97,199.32,65.63,492.8,51.97,53.76,1472.2814,87.64,39.96,287.98,93.61,35.7,90.54,311.93,8.35
18/11/2019,5.31,130.62,219.73,66.78,150.34,23.33,197.4,65.99,491.74,52.36,53.42,1470.7528,87.63,40.08,290.17,94.18,35.28,89.98,312.02,8.4
15/11/2019,5.1,129.53,220.25,66.44,149.97,23.48,195.1,66.68,490.96,52.52,53.29,1467.1169,86.97,39.62,289.33,93.04,35.34,90.33,311.79,8.4
14/11/2019,5.24,128.6,219.43,65.66,148.06,23.29,193.15,65.46,484.59,52.63,52.48,1470.95,87.73,40.22,290.22,91.27,34.65,90.34,309.55,8.25
13/11/2019,5.21,128.48,219.32,66.12,147.31,23.07,193.19,64.81,485.57,52.42,52.88,1462.9354,87.66,40.33,288.61,91.29,34.69,88.87,309.1,8.27
12/11/2019,5.24,129.16,220.41,65.49,147.07,23.33,194.47,64.86,486.79,51.96,52.15,1456.9449,88.9,39.71,286.32,89.5,35.05,88.88,309,8.48
11/11/2019,5.2,129.92,219.03,65.55,146.11,23.01,189.61,64.91,486.79,51.91,52.6,1455.6505,88.58,39.68,286.64,90.05,35.01,82.73,308.35,8.52
08/11/2019,5.19,130.38,222.91,65.03,145.96,22.48,190.84,65.45,490.21,51.53,52.83,1458.407,89.29,39.81,288.34,89.81,35.12,82.63,308.94,8.48
07/11/2019,5.21,130,223.29,64.86,144.26,22.37,190.42,65.35,490.16,51.4,53.67,1467.8219,89.41,40.08,290.81,90.4,34.99,83.25,308.18,8.34
06/11/2019,5.19,129.3,218.42,64.31,144.06,21.77,191.55,64.55,489.54,52.04,53.64,1490.3621,89.79,39.83,287.34,89.48,35.65,83.47,307.1,8.37
05/11/2019,5.24,129.1,218.64,64.28,144.46,21.15,194.32,64.57,482.44,52.79,53.55,1484,90.09,39.62,285.06,89.88,35.53,81.93,307.03,8.46
04/11/2019,5.26,128.82,219.87,64.38,144.55,21.16,194.72,64.48,476.53,53.16,53.49,1509.2367,90.23,39.19,282.81,89.86,36.05,82.05,307.37,8.44
01/11/2019,5.06,127.8,217.39,63.95,143.72,20.89,193.62,63.61,469.17,53.66,52.1,1513.55,89.57,39.21,282.12,89.18,36.39,83.7,306.14,8.34
31/10/2019,5.03,124.92,213.38,62.19,143.37,20.99,191.65,62.94,461.7,53.16,51.63,1513.16,88.83,39.09,283.09,89.55,36.37,82.79,303.33,8.06
30/10/2019,5.08,125.73,215.81,60.81,144.61,21,188.25,63.03,466.94,52.97,51.91,1495.2,89,39.37,285.69,90.19,36.48,81.79,304.14,8.01
29/10/2019,5.07,126.43,217.64,60.82,142.83,21.08,189.31,63.03,466.16,52.95,51.47,1487.4,88.14,39.05,281.9,89.28,36.22,82.29,303.21,8.11
28/10/2019,5.17,126.51,217.75,62.26,144.19,21.85,189.4,64.45,466.56,52.79,51.31,1492.4449,88.85,39.74,284.83,90.85,35.34,82.08,303.3,8.08
25/10/2019,5.11,126.03,214.23,61.65,140.73,21.88,187.89,63.22,459.8,52.86,51.13,1504.33,88.07,39.68,282.51,90.92,34.86,78.48,301.6,8.18
24/10/2019,4.92,125.03,211.05,60.9,139.94,19.98,186.38,62.96,454.66,52.05,50.95,1503.25,89.04,39.7,283.03,91.5,34.5,77.82,300.37,8.07
23/10/2019,4.88,125.12,211.32,60.8,137.24,16.98,186.15,62.88,457.06,51.51,50.17,1491.85,88.11,39.78,283.29,92.32,34.86,77.5,299.88,8.64
22/10/2019,4.89,124.79,209.6,59.99,136.37,17.04,182.34,62.06,450.32,49.1,50.64,1487.65,88.29,39.86,285.81,95.6,34.53,79.17,299.01,8.51
21/10/2019,4.9,123.55,209.25,60.13,138.43,16.9,189.76,62.21,453.65,49.09,50,1484.25,89.28,39.91,286.87,96.22,34.56,80.97,299.99,8.47
18/10/2019,4.76,120.56,206.52,59.1,137.41,17.13,185.85,62.22,445.04,48.39,49.28,1489.7,87.88,39.71,288.57,96.1,34.56,82.42,297.97,8.72
17/10/2019,4.86,120.35,206.46,58.82,139.69,17.46,190.39,62.64,450.67,47.8,49.75,1491.64,89.37,39.95,288.13,95.56,34.56,81.37,299.28,8.55
16/10/2019,4.86,119.68,207.42,58.59,140.41,17.32,189.55,62.15,446.4,46.81,50.13,1489.37,88.87,39.81,284.68,94.88,34.45,81.86,298.4,8.51
